"","gameId","quarter","playId","playDescription","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain","average_temperature","StadiumName","RoofType","TimeMeasure","TimeStartGame","TimeEndGame","real_WindSpeed","condition"
"91",2018091612,2,1549,"(2:49) S.Gostkowski 29 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.","NE",0,1,30932,"02:49:00",29,14,0,14,1969,88.28,"TIAA Bank Field","Outdoor","9/16/2018 17:00","9/16/2018 16:25","9/16/2018 19:27",8.08,0
"92",2018091612,3,2508,"(7:54) J.Lambo 28 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.","JAX",1,1,43068,"07:54:00",28,21,3,18,1374,88.28,"TIAA Bank Field","Outdoor","9/16/2018 18:00","9/16/2018 16:25","9/16/2018 19:27",4.72,1
"93",2018091612,4,3040,"(14:16) S.Gostkowski 46 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.","NE",0,1,30932,"14:16:00",46,24,10,14,856,88.28,"TIAA Bank Field","Outdoor","9/16/2018 19:00","9/16/2018 16:25","9/16/2018 19:27",9.2,0
"94",2018091613,1,473,"(6:06) (Field Goal formation) B.Maher 37 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",1,1,40775,"06:06:00",37,7,0,7,3066,84.92,"AT&T Stadium","Retractable","9/16/2018 19:00","9/16/2018 19:20","9/16/2018 22:10",4.72,0
"95",2018091613,3,2116,"(10:47) (Field Goal formation) B.Maher 29 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",1,1,40775,"10:47:00",29,10,0,10,1547,84.92,"AT&T Stadium","Retractable","9/16/2018 21:00","9/16/2018 19:20","9/16/2018 22:10",4.72,0
"96",2018091613,3,2438,"(4:34) (Field Goal formation) A.Rosas 28 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.","NYG",0,1,43937,"04:34:00",28,13,0,13,1174,84.92,"AT&T Stadium","Retractable","9/16/2018 21:00","9/16/2018 19:20","9/16/2018 22:10",4.72,0
"97",2018091700,2,1854,"(1:11) C.Parkey 25 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",1,1,41688,"01:11:00",25,7,0,7,1871,81.77,"Soldier Field","Outdoor","9/17/2018 20:00","9/17/2018 19:15","9/17/2018 22:14",5.84,0
"98",2018091700,2,2113,"(:02) S.Janikowski 56 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",0,1,25326,"00:02:00",56,10,0,10,1802,81.77,"Soldier Field","Outdoor","9/17/2018 20:00","9/17/2018 19:15","9/17/2018 22:14",5.84,0
"99",2018092000,2,2037,"(:27) G.Joseph 45 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.","CLE",1,1,46634,"00:27:00",45,0,14,-14,1827,79.64,"FirstEnergy Stadium","Outdoor","9/20/2018 21:00","9/20/2018 20:20","9/20/2018 23:33",10.31,0
"100",2018092000,3,2798,"(5:24) (Field Goal formation) G.Joseph 27 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.","CLE",1,1,46634,"05:24:00",27,3,14,-11,1224,79.64,"FirstEnergy Stadium","Outdoor","9/20/2018 22:00","9/20/2018 20:20","9/20/2018 23:33",13.86,0
"101",2018092000,4,3508,"(8:58) J.Myers 28 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.","NYJ",0,1,41175,"08:58:00",28,14,14,0,538,79.64,"FirstEnergy Stadium","Outdoor","9/20/2018 23:00","9/20/2018 20:20","9/20/2018 23:33",13.86,0
"102",2018092300,2,1715,"(3:09) W.Lutz 21 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.","NO",0,1,43689,"03:09:00",21,7,10,-3,1989,87.485,"Mercedes-Benz Stadium","Retractable","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 16:38",10.31,0
"103",2018092300,2,2159,"(:10) W.Lutz 45 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.","NO",0,1,43689,"00:10:00",45,14,13,1,1810,87.485,"Mercedes-Benz Stadium","Retractable","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 16:38",10.31,0
"104",2018092300,2,1308,"(9:43) W.Lutz 49 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead. Kick hit left upright and went through.","NO",0,1,43689,"09:43:00",49,7,7,0,2383,87.485,"Mercedes-Benz Stadium","Retractable","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 16:38",10.31,0
"105",2018092301,1,836,"(3:43) J.Tucker 52 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.","BAL",1,1,39470,"03:43:00",52,7,14,-7,2923,63.32,"M&T Bank Stadium","Outdoor","9/23/2018 13:00","9/23/2018 13:00","9/23/2018 16:10",6.96,1
"106",2018092301,2,2352,"(:04) (Field Goal formation) J.Tucker 52 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.","BAL",1,1,39470,"00:04:00",52,17,14,3,1804,63.32,"M&T Bank Stadium","Outdoor","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 16:10",9.2,1
"107",2018092301,2,1721,"(4:45) (Field Goal formation) J.Tucker 43 yard field goal is BLOCKED (J.Simmons), Center-M.Cox, Holder-S.Koch, RECOVERED by DEN-C.Harris at DEN 42. C.Harris for 58 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on DEN-D.Peko, Illegal Block Above the Waist, 10 yards, enforced at BAL 39.","BAL",1,0,39470,"04:45:00",NA,17,14,3,2085,63.32,"M&T Bank Stadium","Outdoor","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 16:10",9.2,1
"108",2018092302,4,3292,"(7:19) R.Bullock 53 yard field goal is No Good, Wide Left, Center-C.Harris, Holder-K.Huber.","CIN",0,0,38691,"07:19:00",53,28,21,7,439,80,"Bank of America Stadium","Outdoor","9/23/2018 16:00","9/23/2018 13:00","9/23/2018 16:07",9.2,0
"109",2018092302,4,3722,"(1:16) G.Gano 40 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.","CAR",1,1,35102,"01:16:00",40,28,21,7,76,80,"Bank of America Stadium","Outdoor","9/23/2018 16:00","9/23/2018 13:00","9/23/2018 16:07",9.2,0
"110",2018092303,1,340,"(10:13) K.Fairbairn 23 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.","HOU",1,1,43846,"10:13:00",23,0,0,0,3313,79.7,"NRG Stadium","Retractable","9/23/2018 12:00","9/23/2018 12:00","9/23/2018 14:58",9.2,0
"111",2018092303,2,1060,"(11:53) A.Rosas 44 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.","NYG",0,1,43937,"11:53:00",44,3,7,-4,2513,79.7,"NRG Stadium","Retractable","9/23/2018 13:00","9/23/2018 12:00","9/23/2018 14:58",5.84,0
"112",2018092303,2,2001,"(:04) K.Fairbairn 28 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.","HOU",1,1,43846,"00:04:00",28,3,20,-17,1804,79.7,"NRG Stadium","Retractable","9/23/2018 13:00","9/23/2018 12:00","9/23/2018 14:58",5.84,0
"113",2018092303,2,1467,"(4:38) A.Rosas 30 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.","NYG",0,1,43937,"04:38:00",30,3,10,-7,2078,79.7,"NRG Stadium","Retractable","9/23/2018 13:00","9/23/2018 12:00","9/23/2018 14:58",5.84,0
"114",2018092303,3,2331,"(8:46) K.Fairbairn 54 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.","HOU",1,1,43846,"08:46:00",54,6,20,-14,1426,79.7,"NRG Stadium","Retractable","9/23/2018 14:00","9/23/2018 12:00","9/23/2018 14:58",4.72,0
"115",2018092304,2,1326,"(8:59) J.Lambo 46 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.","JAX",1,1,43068,"08:59:00",46,0,3,-3,2339,87.08,"TIAA Bank Field","Outdoor","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 15:56",6.96,0
"116",2018092304,2,1996,"(:02) R.Succop 48 yard field goal is No Good, Wide Right, Center-B.Brinkley, Holder-B.Kern.","TEN",0,0,34707,"00:02:00",48,3,3,0,1802,87.08,"TIAA Bank Field","Outdoor","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 15:56",6.96,0
"117",2018092304,3,2328,"(10:05) (Field Goal formation) R.Succop 36 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.","TEN",0,1,34707,"10:05:00",36,3,3,0,1505,87.08,"TIAA Bank Field","Outdoor","9/23/2018 15:00","9/23/2018 13:00","9/23/2018 15:56",9.2,0
"118",2018092304,4,3131,"(11:31) J.Lambo 38 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.","JAX",1,1,43068,"11:31:00",38,3,6,-3,691,87.08,"TIAA Bank Field","Outdoor","9/23/2018 16:00","9/23/2018 13:00","9/23/2018 15:56",9.2,0
"119",2018092304,4,3429,"(4:13) R.Succop 28 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.","TEN",0,1,34707,"04:13:00",28,6,6,0,253,87.08,"TIAA Bank Field","Outdoor","9/23/2018 16:00","9/23/2018 13:00","9/23/2018 15:56",9.2,0
"120",2018092305,2,2533,"(:04) R.Gould 39 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.","SF",0,1,30403,"00:04:00",39,35,7,28,1804,77,"Arrowhead Stadium","Outdoor","9/23/2018 13:00","9/23/2018 12:00","9/23/2018 15:16",8.08,0
"121",2018092305,4,4231,"(5:21) R.Gould 35 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.","SF",0,1,30403,"05:21:00",35,38,24,14,321,77,"Arrowhead Stadium","Outdoor","9/23/2018 15:00","9/23/2018 12:00","9/23/2018 15:16",10.31,0
"122",2018092305,4,3776,"(13:51) H.Butker 37 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.","KC",1,1,45046,"13:51:00",37,35,24,11,831,77,"Arrowhead Stadium","Outdoor","9/23/2018 15:00","9/23/2018 12:00","9/23/2018 15:16",10.31,0
"123",2018092306,2,1591,"(3:35) (Field Goal formation) M.Nugent 25 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.","OAK",0,1,29874,"03:35:00",25,7,7,0,2015,90.5,"Hard Rock Stadium","Outdoor","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 16:04",5.84,0
"124",2018092306,4,3794,"(:25) (Field Goal formation) M.Nugent 52 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.","OAK",0,1,29874,"00:25:00",52,28,17,11,25,90.5,"Hard Rock Stadium","Outdoor","9/23/2018 16:00","9/23/2018 13:00","9/23/2018 16:04",11.43,0
"125",2018092307,1,518,"(7:27) S.Hauschka 30 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.","BUF",0,1,33469,"07:27:00",30,0,7,-7,3147,70,"U.S. Bank Stadium","Indoor","9/23/2018 12:00","9/23/2018 12:00","9/23/2018 15:06",0,0
"126",2018092307,2,1599,"(6:21) S.Hauschka 50 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.","BUF",0,1,33469,"06:21:00",50,0,24,-24,2181,70,"U.S. Bank Stadium","Indoor","9/23/2018 13:00","9/23/2018 12:00","9/23/2018 15:06",0,0
"127",2018092308,1,786,"(2:21) J.Elliott 55 yard field goal is No Good, Wide Left, Center-R.Lovato, Holder-C.Johnston.","PHI",1,0,44966,"02:21:00",55,7,0,7,2841,61.8285714285714,"Lincoln Financial Field","Outdoor","9/23/2018 13:00","9/23/2018 13:00","9/23/2018 16:10",9.2,1
"128",2018092308,2,1666,"(3:09) J.Elliott 33 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.","PHI",1,1,44966,"03:09:00",33,7,7,0,1989,61.8285714285714,"Lincoln Financial Field","Outdoor","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 16:10",8.08,1
"129",2018092308,3,2795,"(2:53) J.Elliott 24 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.","PHI",1,1,44966,"02:53:00",24,10,13,-3,1073,61.8285714285714,"Lincoln Financial Field","Outdoor","9/23/2018 15:00","9/23/2018 13:00","9/23/2018 16:10",5.84,1
"130",2018092308,3,2493,"(8:26) A.Vinatieri 31 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.","IND",0,1,21213,"08:26:00",31,10,10,0,1406,61.8285714285714,"Lincoln Financial Field","Outdoor","9/23/2018 15:00","9/23/2018 13:00","9/23/2018 16:10",5.84,1
"131",2018092308,3,2332,"(9:44) A.Vinatieri 35 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.","IND",0,1,21213,"09:44:00",35,10,7,3,1484,61.8285714285714,"Lincoln Financial Field","Outdoor","9/23/2018 15:00","9/23/2018 13:00","9/23/2018 16:10",5.84,1
"132",2018092308,4,3154,"(14:22) A.Vinatieri 28 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.","IND",0,1,21213,"14:22:00",28,13,13,0,862,61.8285714285714,"Lincoln Financial Field","Outdoor","9/23/2018 16:00","9/23/2018 13:00","9/23/2018 16:10",8.08,1
"133",2018092309,2,1145,"(12:56) M.Crosby 41 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",0,1,32386,"12:56:00",41,14,0,14,2576,63.02,"FedExField","Outdoor","9/23/2018 14:00","9/23/2018 13:00","9/23/2018 16:16",8.08,1
"134",2018092309,4,4045,"(2:00) D.Hopkins 35 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.","WAS",1,1,40125,"02:00:00",35,28,17,11,120,63.02,"FedExField","Outdoor","9/23/2018 16:00","9/23/2018 13:00","9/23/2018 16:16",10.31,1
"135",2018092310,2,2170,"(:04) S.Ficken 46 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.","LA",1,0,44240,"00:04:00",46,21,13,8,1804,71.96,"Los Angeles Memorial Coliseum","Outdoor","9/23/2018 14:00","9/23/2018 13:05","9/23/2018 16:02",12.74,0
"136",2018092310,4,3313,"(11:54) C.Sturgis 26 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.","LAC",0,1,40114,"11:54:00",26,35,20,15,714,71.96,"Los Angeles Memorial Coliseum","Outdoor","9/23/2018 16:00","9/23/2018 13:05","9/23/2018 16:02",12.74,0
"137",2018092311,1,460,"(4:59) C.Parkey 46 yard field goal is No Good, Wide Right, Center-P.Scales, Holder-P.O'Donnell.","CHI",0,0,41688,"04:59:00",46,7,0,7,2999,101.3,"State Farm Stadium","Retractable","9/23/2018 13:00","9/23/2018 13:25","9/23/2018 16:32",10.31,0
"138",2018092311,2,1704,"(1:57) C.Parkey 20 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",0,1,41688,"01:57:00",20,14,0,14,1917,101.3,"State Farm Stadium","Retractable","9/23/2018 14:00","9/23/2018 13:25","9/23/2018 16:32",6.96,0
"139",2018092311,3,2936,"(:49) C.Parkey 41 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",0,1,41688,"00:49:00",41,14,10,4,949,101.3,"State Farm Stadium","Retractable","9/23/2018 15:00","9/23/2018 13:25","9/23/2018 16:32",3.36,0
"140",2018092311,4,3498,"(4:34) C.Parkey 43 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",0,1,41688,"04:34:00",43,14,13,1,274,101.3,"State Farm Stadium","Retractable","9/23/2018 16:00","9/23/2018 13:25","9/23/2018 16:32",6.96,0
"141",2018092312,2,2235,"(:04) S.Janikowski 47 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",1,1,25326,"00:04:00",47,14,3,11,1804,63.44,"CenturyLink Field","Outdoor","9/23/2018 14:00","9/23/2018 13:25","9/23/2018 16:28",5.84,0
"142",2018092312,2,1669,"(5:30) B.Maher 50 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",0,1,40775,"05:30:00",50,7,0,7,2130,63.44,"CenturyLink Field","Outdoor","9/23/2018 14:00","9/23/2018 13:25","9/23/2018 16:28",5.84,0
"143",2018092312,3,2831,"(3:48) B.Maher 35 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",0,1,40775,"03:48:00",35,17,3,14,1128,63.44,"CenturyLink Field","Outdoor","9/23/2018 15:00","9/23/2018 13:25","9/23/2018 16:28",8.08,0
"144",2018092313,1,422,"(6:00) M.Prater 38 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",1,1,31446,"06:00:00",38,0,0,0,3060,70,"Ford Field","Indoor","9/23/2018 20:00","9/23/2018 20:20","9/23/2018 23:07",0,0
"145",2018092313,2,1380,"(5:02) M.Prater 25 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",1,1,31446,"05:02:00",25,10,0,10,2102,70,"Ford Field","Indoor","9/23/2018 21:00","9/23/2018 20:20","9/23/2018 23:07",0,0
"146",2018092313,2,1678,"(:44) S.Gostkowski 36 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.","NE",0,1,30932,"00:44:00",36,13,0,13,1844,70,"Ford Field","Indoor","9/23/2018 21:00","9/23/2018 20:20","9/23/2018 23:07",0,0
"147",2018092313,4,2836,"(12:48) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",1,1,31446,"12:48:00",32,20,10,10,768,70,"Ford Field","Indoor","9/23/2018 23:00","9/23/2018 20:20","9/23/2018 23:07",0,0
"148",2018092313,4,3625,"(2:00) M.Prater 30 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",1,1,31446,"02:00:00",30,23,10,13,120,70,"Ford Field","Indoor","9/23/2018 23:00","9/23/2018 20:20","9/23/2018 23:07",0,0
"149",2018092400,2,1070,"(12:19) C.Boswell 38 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.","PIT",0,1,41953,"12:19:00",38,7,6,1,2539,80.66,"Raymond James Stadium","Outdoor","9/24/2018 21:00","9/24/2018 20:15","9/24/2018 23:34",3.36,0
"150",2018092400,2,1973,"(1:17) C.Catanzaro 21 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.","TB",1,1,41736,"01:17:00",21,7,23,-16,1877,80.66,"Raymond James Stadium","Outdoor","9/24/2018 21:00","9/24/2018 20:15","9/24/2018 23:34",3.36,0
"151",2018092400,3,3064,"(1:11) C.Boswell 47 yard field goal is No Good, Hit Right Upright, Center-K.Canaday, Holder-J.Berry.","PIT",0,0,41953,"01:11:00",47,13,30,-17,971,80.66,"Raymond James Stadium","Outdoor","9/24/2018 22:00","9/24/2018 20:15","9/24/2018 23:34",3.36,0
"152",2018092400,3,2779,"(7:10) C.Catanzaro 28 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.","TB",1,1,41736,"07:10:00",28,10,30,-20,1330,80.66,"Raymond James Stadium","Outdoor","9/24/2018 22:00","9/24/2018 20:15","9/24/2018 23:34",3.36,0
"153",2018092700,2,1089,"(10:10) D.Bailey 37 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile. Ball deflected off the right Upright.","MIN",0,1,38134,"10:10:00",37,7,7,0,2410,67.505,"Los Angeles Memorial Coliseum","Outdoor","9/27/2018 18:00","9/27/2018 17:20","9/27/2018 20:27",6.96,0
"154",2018092700,2,2363,"(:06) D.Bailey 39 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.","MIN",0,1,38134,"00:06:00",39,28,17,11,1806,67.505,"Los Angeles Memorial Coliseum","Outdoor","9/27/2018 18:00","9/27/2018 17:20","9/27/2018 20:27",6.96,0
"155",2018092700,3,2967,"(5:26) S.Ficken 34 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.","LA",1,1,44240,"05:26:00",34,28,20,8,1226,67.505,"Los Angeles Memorial Coliseum","Outdoor","9/27/2018 19:00","9/27/2018 17:20","9/27/2018 20:27",8.08,0
"156",2018092700,4,3925,"(3:50) D.Bailey 40 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.","MIN",0,1,38134,"03:50:00",40,38,28,10,230,67.505,"Los Angeles Memorial Coliseum","Outdoor","9/27/2018 20:00","9/27/2018 17:20","9/27/2018 20:27",9.2,0
"157",2018092700,4,3713,"(8:25) S.Ficken 28 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.","LA",1,0,44240,"08:25:00",28,38,28,10,505,67.505,"Los Angeles Memorial Coliseum","Outdoor","9/27/2018 20:00","9/27/2018 17:20","9/27/2018 20:27",9.2,0
"158",2018093000,2,2144,"(:02) M.Bryant 55 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.","ATL",1,1,27091,"00:02:00",55,21,28,-7,1802,80.72,"Mercedes-Benz Stadium","Retractable","9/30/2018 14:00","9/30/2018 13:00","9/30/2018 16:25",6.96,0
"159",2018093000,3,2376,"(11:25) M.Bryant 28 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.","ATL",1,1,27091,"11:25:00",28,24,28,-4,1585,80.72,"Mercedes-Benz Stadium","Retractable","9/30/2018 15:00","9/30/2018 13:00","9/30/2018 16:25",0,0
"160",2018093000,4,3990,"(4:18) M.Bryant 32 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher. Penalty on CIN-T.McRae, Defensive Offside, declined.","ATL",1,1,27091,"04:18:00",32,33,31,2,258,80.72,"Mercedes-Benz Stadium","Retractable","9/30/2018 16:00","9/30/2018 13:00","9/30/2018 16:25",5.84,0
"161",2018093000,4,3617,"(8:23) R.Bullock 36 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.","CIN",0,1,38691,"08:23:00",36,33,28,5,503,80.72,"Mercedes-Benz Stadium","Retractable","9/30/2018 16:00","9/30/2018 13:00","9/30/2018 16:25",5.84,0
"162",2018093001,2,1050,"(15:00) C.Catanzaro 30 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.","TB",0,1,41736,"15:00:00",30,14,0,14,2700,65.96,"Soldier Field","Outdoor","9/30/2018 13:00","9/30/2018 12:00","9/30/2018 14:57",3.36,0
"163",2018093001,2,2426,"(:03) C.Parkey 50 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",1,1,41688,"00:03:00",50,35,3,32,1803,65.96,"Soldier Field","Outdoor","9/30/2018 13:00","9/30/2018 12:00","9/30/2018 14:57",3.36,0
"164",2018093001,4,3732,"(6:28) C.Parkey 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",1,1,41688,"06:28:00",46,45,10,35,388,65.96,"Soldier Field","Outdoor","9/30/2018 15:00","9/30/2018 12:00","9/30/2018 14:57",4.72,1
"165",2018093002,1,581,"(4:34) (Field Goal formation) B.Maher 32 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",1,1,40775,"04:34:00",32,0,0,0,2974,81.2,"AT&T Stadium","Retractable","9/30/2018 12:00","9/30/2018 12:00","9/30/2018 14:58",6.96,0
"166",2018093002,2,1226,"(11:06) (Field Goal formation) B.Maher 43 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",1,1,40775,"11:06:00",43,3,7,-4,2466,81.2,"AT&T Stadium","Retractable","9/30/2018 13:00","9/30/2018 12:00","9/30/2018 14:58",9.2,0
"167",2018093002,2,1640,"(2:54) (Field Goal formation) M.Prater 33 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.","DET",0,1,31446,"02:54:00",33,6,7,-1,1974,81.2,"AT&T Stadium","Retractable","9/30/2018 13:00","9/30/2018 12:00","9/30/2018 14:58",9.2,0
"168",2018093002,4,3786,"(:03) (Field Goal formation) B.Maher 38 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.","DAL",1,1,40775,"00:03:00",38,23,24,-1,3,81.2,"AT&T Stadium","Retractable","9/30/2018 15:00","9/30/2018 12:00","9/30/2018 14:58",6.96,0
"169",2018093002,4,3319,"(5:52) (Field Goal formation) B.Maher 22 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones. Injury updates: Jeff Heath has a shoulder injury; his return is questionable. Quandre Diggs has a hand injury; his return is questionable.","DAL",1,1,40775,"05:52:00",22,20,17,3,352,81.2,"AT&T Stadium","Retractable","9/30/2018 15:00","9/30/2018 12:00","9/30/2018 14:58",6.96,0
"170",2018093003,2,2000,"(:03) M.Crosby 52 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",1,1,32386,"00:03:00",52,13,0,13,1803,49.73,"Lambeau Field","Outdoor","9/30/2018 13:00","9/30/2018 12:00","9/30/2018 15:11",8.08,0
"171",2018093003,3,2256,"(11:17) M.Crosby 36 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",1,1,32386,"11:17:00",36,16,0,16,1577,49.73,"Lambeau Field","Outdoor","9/30/2018 14:00","9/30/2018 12:00","9/30/2018 15:11",9.2,0
"172",2018093003,4,3781,"(2:00) M.Crosby 52 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",1,1,32386,"02:00:00",52,19,0,19,120,49.73,"Lambeau Field","Outdoor","9/30/2018 15:00","9/30/2018 12:00","9/30/2018 15:11",6.96,0
"173",2018093004,2,2357,"(:06) A.Vinatieri 42 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.","IND",1,1,21213,"00:06:00",42,7,21,-14,1806,76.55,"Lucas Oil Stadium","Retractable","9/30/2018 14:00","9/30/2018 13:00","9/30/2018 16:57",5.84,0
"174",2018093004,4,4658,"(:06) K.Fairbairn 59 yard field goal is No Good, Wide Right, Center-J.Weeks, Holder-T.Daniel.","HOU",0,0,43846,"00:06:00",59,31,31,0,6,76.55,"Lucas Oil Stadium","Retractable","9/30/2018 16:00","9/30/2018 13:00","9/30/2018 16:57",11.43,0
"175",2018093004,4,4233,"(3:02) K.Fairbairn 40 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.","HOU",0,1,43846,"03:02:00",40,23,28,-5,182,76.55,"Lucas Oil Stadium","Retractable","9/30/2018 16:00","9/30/2018 13:00","9/30/2018 16:57",11.43,0
"176",2018093004,5,5706,"(:03) K.Fairbairn 37 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.","HOU",0,1,43846,"00:03:00",37,34,34,0,-3,76.55,"Lucas Oil Stadium","Retractable","9/30/2018 17:00","9/30/2018 13:00","9/30/2018 16:57",10.31,0
"177",2018093004,5,5389,"(1:54) K.Fairbairn 29 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.","HOU",0,1,43846,"01:54:00",29,34,31,3,-114,76.55,"Lucas Oil Stadium","Retractable","9/30/2018 17:00","9/30/2018 13:00","9/30/2018 16:57",10.31,0
