"","gameId","playId","playDescription","quarter","possessionTeam","specialTeamsResult","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain","Result"
"135",2018092311,1704,"(1:57) C.Parkey 20 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI","Kick Attempt Good",41688,"01:57:00",20,14,0,14,1917,1
"136",2018092311,2936,"(:49) C.Parkey 41 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI","Kick Attempt Good",41688,"00:49:00",41,14,10,4,949,1
"137",2018092311,3498,"(4:34) C.Parkey 43 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI","Kick Attempt Good",41688,"04:34:00",43,14,13,1,274,1
"138",2018092312,1669,"(5:30) B.Maher 50 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL","Kick Attempt Good",40775,"05:30:00",50,7,0,7,2130,1
"139",2018092312,2235,"(:04) S.Janikowski 47 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,"SEA","Kick Attempt Good",25326,"00:04:00",47,14,3,11,1804,1
"140",2018092312,2831,"(3:48) B.Maher 35 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",3,"DAL","Kick Attempt Good",40775,"03:48:00",35,17,3,14,1128,1
"141",2018092313,422,"(6:00) M.Prater 38 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET","Kick Attempt Good",31446,"06:00:00",38,0,0,0,3060,1
"142",2018092313,1380,"(5:02) M.Prater 25 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET","Kick Attempt Good",31446,"05:02:00",25,10,0,10,2102,1
"143",2018092313,1678,"(:44) S.Gostkowski 36 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",2,"NE","Kick Attempt Good",30932,"00:44:00",36,13,0,13,1844,1
"144",2018092313,2836,"(12:48) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET","Kick Attempt Good",31446,"12:48:00",32,20,10,10,768,1
"145",2018092313,3625,"(2:00) M.Prater 30 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET","Kick Attempt Good",31446,"02:00:00",30,23,10,13,120,1
"146",2018092400,1070,"(12:19) C.Boswell 38 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT","Kick Attempt Good",41953,"12:19:00",38,7,6,1,2539,1
"147",2018092400,1973,"(1:17) C.Catanzaro 21 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB","Kick Attempt Good",41736,"01:17:00",21,7,23,-16,1877,1
"148",2018092400,2779,"(7:10) C.Catanzaro 28 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",3,"TB","Kick Attempt Good",41736,"07:10:00",28,10,30,-20,1330,1
"149",2018092400,3064,"(1:11) C.Boswell 47 yard field goal is No Good, Hit Right Upright, Center-K.Canaday, Holder-J.Berry.",3,"PIT","Kick Attempt No Good",41953,"01:11:00",47,13,30,-17,971,0
"150",2018092700,1089,"(10:10) D.Bailey 37 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile. Ball deflected off the right Upright.",2,"MIN","Kick Attempt Good",38134,"10:10:00",37,7,7,0,2410,1
"151",2018092700,2363,"(:06) D.Bailey 39 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.",2,"MIN","Kick Attempt Good",38134,"00:06:00",39,28,17,11,1806,1
"152",2018092700,2967,"(5:26) S.Ficken 34 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",3,"LA","Kick Attempt Good",44240,"05:26:00",34,28,20,8,1226,1
"153",2018092700,3713,"(8:25) S.Ficken 28 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.",4,"LA","Kick Attempt No Good",44240,"08:25:00",28,38,28,10,505,0
"154",2018092700,3925,"(3:50) D.Bailey 40 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.",4,"MIN","Kick Attempt Good",38134,"03:50:00",40,38,28,10,230,1
"155",2018093000,2144,"(:02) M.Bryant 55 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",2,"ATL","Kick Attempt Good",27091,"00:02:00",55,21,28,-7,1802,1
"156",2018093000,2376,"(11:25) M.Bryant 28 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",3,"ATL","Kick Attempt Good",27091,"11:25:00",28,24,28,-4,1585,1
"157",2018093000,3617,"(8:23) R.Bullock 36 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,"CIN","Kick Attempt Good",38691,"08:23:00",36,33,28,5,503,1
"158",2018093000,3990,"(4:18) M.Bryant 32 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher. Penalty on CIN-T.McRae, Defensive Offside, declined.",4,"ATL","Kick Attempt Good",27091,"04:18:00",32,33,31,2,258,1
"159",2018093001,1050,"(15:00) C.Catanzaro 30 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB","Kick Attempt Good",41736,"15:00:00",30,14,0,14,2700,1
"160",2018093001,2426,"(:03) C.Parkey 50 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI","Kick Attempt Good",41688,"00:03:00",50,35,3,32,1803,1
"161",2018093001,3732,"(6:28) C.Parkey 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI","Kick Attempt Good",41688,"06:28:00",46,45,10,35,388,1
"162",2018093002,581,"(4:34) (Field Goal formation) B.Maher 32 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,"DAL","Kick Attempt Good",40775,"04:34:00",32,0,0,0,2974,1
"163",2018093002,1226,"(11:06) (Field Goal formation) B.Maher 43 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL","Kick Attempt Good",40775,"11:06:00",43,3,7,-4,2466,1
"164",2018093002,1640,"(2:54) (Field Goal formation) M.Prater 33 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET","Kick Attempt Good",31446,"02:54:00",33,6,7,-1,1974,1
"165",2018093002,3319,"(5:52) (Field Goal formation) B.Maher 22 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones. Injury updates: Jeff Heath has a shoulder injury; his return is questionable. Quandre Diggs has a hand injury; his return is questionable.",4,"DAL","Kick Attempt Good",40775,"05:52:00",22,20,17,3,352,1
"166",2018093002,3786,"(:03) (Field Goal formation) B.Maher 38 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",4,"DAL","Kick Attempt Good",40775,"00:03:00",38,23,24,-1,3,1
"167",2018093003,2000,"(:03) M.Crosby 52 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,"GB","Kick Attempt Good",32386,"00:03:00",52,13,0,13,1803,1
"168",2018093003,2256,"(11:17) M.Crosby 36 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",3,"GB","Kick Attempt Good",32386,"11:17:00",36,16,0,16,1577,1
"169",2018093003,3781,"(2:00) M.Crosby 52 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,"GB","Kick Attempt Good",32386,"02:00:00",52,19,0,19,120,1
"170",2018093004,2357,"(:06) A.Vinatieri 42 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,"IND","Kick Attempt Good",21213,"00:06:00",42,7,21,-14,1806,1
"171",2018093004,4233,"(3:02) K.Fairbairn 40 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",4,"HOU","Kick Attempt Good",43846,"03:02:00",40,23,28,-5,182,1
"172",2018093004,4658,"(:06) K.Fairbairn 59 yard field goal is No Good, Wide Right, Center-J.Weeks, Holder-T.Daniel.",4,"HOU","Kick Attempt No Good",43846,"00:06:00",59,31,31,0,6,0
"173",2018093005,615,"(3:45) J.Lambo 32 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.",1,"JAX","Kick Attempt Good",43068,"03:45:00",32,0,0,0,2925,1
"174",2018093005,1022,"(9:28) J.Lambo 22 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43068,"09:28:00",22,3,0,3,2368,1
"175",2018093005,1796,"(:34) J.Lambo 54 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43068,"00:34:00",54,13,0,13,1834,1
"176",2018093005,2725,"(4:58) J.Myers 27 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards. Penalty on JAX-A.Bouye, Defensive Offside, declined.",3,"NYJ","Kick Attempt Good",41175,"04:58:00",27,18,0,18,1198,1
"177",2018093005,3356,"(12:56) J.Myers 38 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ","Kick Attempt Good",41175,"12:56:00",38,25,3,22,776,1
"178",2018093006,542,"(5:30) S.Gostkowski 20 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",1,"NE","Kick Attempt Good",30932,"05:30:00",20,0,0,0,3030,1
"179",2018093007,220,"(11:26) (Field Goal formation) R.Succop 42 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",1,"TEN","Kick Attempt Good",34707,"11:26:00",42,0,0,0,3386,1
"180",2018093007,1946,"(:03) (Field Goal formation) J.Elliott 27 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,"PHI","Kick Attempt Good",44966,"00:03:00",27,3,7,-4,1803,1
"181",2018093007,3009,"(9:22) (Field Goal formation) R.Succop 33 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,"TEN","Kick Attempt Good",34707,"09:22:00",33,10,17,-7,562,1
"182",2018093007,3718,"(:21) (Field Goal formation) J.Elliott 30 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",4,"PHI","Kick Attempt Good",44966,"00:21:00",30,20,17,3,21,1
"183",2018093008,705,"(4:39) S.Janikowski 38 yard field goal is No Good, Wide Right, Center-T.Ott, Holder-M.Dickson.",1,"SEA","Kick Attempt No Good",25326,"04:39:00",38,0,7,-7,2979,0
"184",2018093008,1067,"(14:08) P.Dawson 23 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI","Kick Attempt Good",23860,"14:08:00",23,0,7,-7,2648,1
"185",2018093008,1532,"(5:29) S.Janikowski 52 yard field goal is No Good, Wide Left, Center-T.Ott, Holder-M.Dickson.",2,"SEA","Kick Attempt No Good",25326,"05:29:00",52,3,7,-4,2129,0
"186",2018093008,2251,"(:02) (Field Goal formation) P.Dawson 50 yard field goal is No Good, Wide Right, Center-A.Brewer, Holder-A.Lee.",2,"ARI","Kick Attempt No Good",23860,"00:02:00",50,10,7,3,1802,0
"187",2018093008,2716,"(5:04) S.Janikowski 40 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",3,"SEA","Kick Attempt Good",25326,"05:04:00",40,10,7,3,1204,1
"188",2018093008,4046,"(1:55) P.Dawson 45 yard field goal is No Good, Wide Right, Center-A.Brewer, Holder-A.Lee.",4,"ARI","Kick Attempt No Good",23860,"01:55:00",45,17,17,0,115,0
"189",2018093008,4199,"(:04) S.Janikowski 52 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA","Kick Attempt Good",25326,"00:04:00",52,17,17,0,4,1
"190",2018093009,836,"(2:03) G.Joseph 25 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",1,"CLE","Kick Attempt Good",46634,"02:03:00",25,7,0,7,2823,1
"191",2018093009,1087,"(12:50) M.McCrane 47 yard field goal is No Good, Wide Left, Center-T.Sieg, Holder-J.Townsend.",2,"OAK","Kick Attempt No Good",46663,"12:50:00",47,7,3,4,2570,0
"192",2018093009,2285,"(9:26) G.Joseph 28 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",3,"CLE","Kick Attempt Good",46634,"09:26:00",28,14,17,-3,1466,1
"193",2018093009,3336,"(14:17) M.McCrane 29 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,"OAK","Kick Attempt Good",46663,"14:17:00",29,21,28,-7,857,1
"194",2018093009,3678,"(10:50) M.McCrane 44 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,"OAK","Kick Attempt Good",46663,"10:50:00",44,31,28,3,650,1
"195",2018093010,557,"(7:06) C.Sturgis 54 yard field goal is No Good, Wide Right, Center-M.Windt, Holder-D.Kaser.",1,"LAC","Kick Attempt No Good",40114,"07:06:00",54,0,7,-7,3126,0
"196",2018093010,1529,"(5:02) R.Gould 21 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",2,"SF","Kick Attempt Good",30403,"05:02:00",21,6,14,-8,2102,1
"197",2018093010,2010,"(:04) C.Sturgis 48 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",2,"LAC","Kick Attempt Good",40114,"00:04:00",48,14,17,-3,1804,1
"198",2018093010,2644,"(7:48) C.Sturgis 25 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",3,"LAC","Kick Attempt Good",40114,"07:48:00",25,23,17,6,1368,1
"199",2018093010,3385,"(12:43) R.Gould 33 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",4,"SF","Kick Attempt Good",30403,"12:43:00",33,26,24,2,763,1
"200",2018093010,3600,"(7:44) C.Sturgis 21 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",4,"LAC","Kick Attempt Good",40114,"07:44:00",21,26,27,-1,464,1
"201",2018093011,856,"(15:00) W.Lutz 42 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt Good",43689,"15:00:00",42,7,0,7,2700,1
"202",2018093011,1328,"(7:23) W.Lutz 34 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt Good",43689,"07:23:00",34,7,3,4,2243,1
"203",2018093011,1662,"(3:40) W.Lutz 37 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt Good",43689,"03:40:00",37,7,6,1,2020,1
"204",2018093011,1985,"(:15) W.Lutz 26 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt Good",43689,"00:15:00",26,7,9,-2,1815,1
"205",2018093011,2705,"(2:12) A.Rosas 33 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",3,"NYG","Kick Attempt Good",43937,"02:12:00",33,7,19,-12,1032,1
"206",2018093012,1115,"(14:10) (Field Goal formation) C.Boswell 34 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT","Kick Attempt Good",41953,"14:10:00",34,0,14,-14,2650,1
"207",2018093012,1643,"(6:29) (Field Goal formation) C.Boswell 39 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT","Kick Attempt Good",41953,"06:29:00",39,3,14,-11,2189,1
"208",2018093012,3016,"(4:03) (Field Goal formation) J.Tucker 47 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,"BAL","Kick Attempt Good",39470,"04:03:00",47,14,14,0,1143,1
"209",2018093012,3465,"(11:47) (Field Goal formation) J.Tucker 49 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL","Kick Attempt Good",39470,"11:47:00",49,14,17,-3,707,1
"210",2018093012,3952,"(3:40) (Field Goal formation) J.Tucker 28 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL","Kick Attempt Good",39470,"03:40:00",28,14,20,-6,220,1
"211",2018093012,4207,"(2:00) (Field Goal formation) J.Tucker 31 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL","Kick Attempt Good",39470,"02:00:00",31,14,23,-9,120,1
"212",2018100100,188,"(11:38) B.McManus 42 yard field goal is GOOD, Center-C.Kreiter, Holder-M.King.",1,"DEN","Kick Attempt Good",40276,"11:38:00",42,0,0,0,3398,1
"213",2018100100,453,"(6:07) H.Butker 33 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,"KC","Kick Attempt Good",45046,"06:07:00",33,3,0,3,3067,1
"214",2018100100,2016,"(:04) B.McManus 34 yard field goal is GOOD, Center-C.Kreiter, Holder-M.King.",2,"DEN","Kick Attempt Good",40276,"00:04:00",34,10,10,0,1804,1
"215",2018100100,2357,"(9:35) H.Butker 21 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,"KC","Kick Attempt Good",45046,"09:35:00",21,13,10,3,1475,1
"216",2018100100,3150,"(12:52) B.McManus 46 yard field goal is GOOD, Center-C.Kreiter, Holder-M.King.",4,"DEN","Kick Attempt Good",40276,"12:52:00",46,20,13,7,772,1
"217",2018100400,883,"(1:01) A.Vinatieri 38 yard field goal is No Good, Hit Left Upright, Center-L.Rhodes, Holder-R.Sanchez. IND 4-Vinatieri 673rd career FGA, passes G. Anderson for 2nd all-time (M. Andersen 709).",1,"IND","Kick Attempt No Good",21213,"01:01:00",38,7,0,7,2761,0
"218",2018100400,1363,"(8:54) A.Vinatieri 54 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,"IND","Kick Attempt Good",21213,"08:54:00",54,14,0,14,2334,1
"219",2018100400,2330,"(:17) S.Gostkowski 45 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",2,"NE","Kick Attempt Good",30932,"00:17:00",45,21,3,18,1817,1
"220",2018100700,912,"(1:39) R.Succop 25 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",1,"TEN","Kick Attempt Good",34707,"01:39:00",25,7,0,7,2799,1
"221",2018100700,1558,"(5:10) (Field Goal formation) C.Bojorquez pass incomplete short middle to S.Hauschka [B.Trawick].",2,"BUF","Non-Special Teams Result",NA,"05:10:00",NA,7,3,4,2110,0
"222",2018100700,1957,"(:03) R.Succop 54 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",2,"TEN","Kick Attempt Good",34707,"00:03:00",54,7,3,4,1803,1
"223",2018100700,2802,"(2:03) S.Hauschka 40 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",3,"BUF","Kick Attempt Good",33469,"02:03:00",40,7,6,1,1023,1
"224",2018100700,3215,"(10:34) R.Succop 39 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,"TEN","Kick Attempt Good",34707,"10:34:00",39,10,6,4,634,1
"225",2018100700,3520,"(4:47) R.Succop 50 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,"TEN","Kick Attempt Good",34707,"04:47:00",50,10,9,1,287,1
"226",2018100700,3853,"(:03) S.Hauschka 46 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF","Kick Attempt Good",33469,"00:03:00",46,10,12,-2,3,1
"227",2018100701,477,"(7:30) A.Rosas 42 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",1,"NYG","Kick Attempt Good",43937,"07:30:00",42,0,0,0,3150,1
"228",2018100701,1338,"(8:50) G.Gano 47 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",2,"CAR","Kick Attempt Good",35102,"08:50:00",47,14,3,11,2330,1
"229",2018100701,1716,"(2:41) G.Gano 47 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",2,"CAR","Kick Attempt Good",35102,"02:41:00",47,17,10,7,1961,1
"230",2018100701,1969,"(:25) A.Rosas 53 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",2,"NYG","Kick Attempt Good",43937,"00:25:00",53,20,10,10,1825,1
"231",2018100701,2504,"(7:39) A.Rosas 36 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",3,"NYG","Kick Attempt Good",43937,"07:39:00",36,20,13,7,1359,1
"232",2018100701,3888,"(2:21) G.Gano 39 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",4,"CAR","Kick Attempt Good",35102,"02:21:00",39,27,24,3,141,1
"233",2018100701,4262,"(:06) G.Gano 63 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",4,"CAR","Kick Attempt Good",35102,"00:06:00",63,30,31,-1,6,1
"234",2018100702,2197,"(9:30) J.Sanders 42 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",3,"MIA","Kick Attempt Good",46298,"09:30:00",42,0,14,-14,1470,1
"235",2018100702,2399,"(5:12) R.Bullock 51 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",3,"CIN","Kick Attempt Good",38691,"05:12:00",51,0,17,-17,1212,1
"236",2018100702,3395,"(3:33) R.Bullock 20 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,"CIN","Kick Attempt Good",38691,"03:33:00",20,17,17,0,213,1
"237",2018100703,445,"(8:41) (Field Goal formation) J.Tucker 44 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",1,"BAL","Kick Attempt Good",39470,"08:41:00",44,0,0,0,3221,1
"238",2018100703,2072,"(:05) (Field Goal formation) J.Tucker 48 yard field goal is BLOCKED (D.Ward), Center-M.Cox, Holder-S.Koch, recovered by BAL-M.Cox at CLE 7.",2,"BAL","Blocked Kick Attempt",39470,"00:05:00",NA,6,3,3,1805,0
"239",2018100703,2627,"(7:32) (Field Goal formation) G.Joseph 35 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt. Penalty on BAL-T.White, Defensive Offside, declined.",3,"CLE","Kick Attempt Good",46634,"07:32:00",35,6,3,3,1352,1
"240",2018100703,2982,"(:56) (Field Goal formation) J.Tucker 25 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,"BAL","Kick Attempt Good",39470,"00:56:00",25,9,3,6,956,1
"241",2018100703,4028,"(:56) (Field Goal formation) J.Tucker 32 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL","Kick Attempt Good",39470,"00:56:00",32,9,6,3,56,1
"242",2018100703,4253,"(:09) (Field Goal formation) G.Joseph 55 yard field goal is No Good, Wide Left, Center-C.Hughlett, Holder-B.Colquitt.",4,"CLE","Kick Attempt No Good",46634,"00:09:00",55,9,9,0,9,0
"243",2018100704,834,"(3:26) M.Crosby 41 yard field goal is No Good, Wide Left, Center-H.Bradley, Holder-J.Scott.",1,"GB","Kick Attempt No Good",32386,"03:26:00",41,7,0,7,2906,0
"244",2018100704,1181,"(14:52) M.Prater 39 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET","Kick Attempt Good",31446,"14:52:00",39,14,0,14,2692,1
"245",2018100704,1404,"(11:22) M.Crosby 42 yard field goal is No Good, Hit Right Upright, Center-H.Bradley, Holder-J.Scott.",2,"GB","Kick Attempt No Good",32386,"11:22:00",42,17,0,17,2482,0
"246",2018100704,1791,"(3:38) M.Crosby 38 yard field goal is No Good, Wide Right, Center-H.Bradley, Holder-J.Scott.",2,"GB","Kick Attempt No Good",32386,"03:38:00",38,17,0,17,2018,0
"247",2018100704,2912,"(6:01) M.Prater 55 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",3,"DET","Kick Attempt No Good",31446,"06:01:00",55,24,8,16,1261,0
"248",2018100704,4187,"(3:40) M.Crosby 56 yard field goal is No Good, Wide Right, Center-H.Bradley, Holder-J.Scott.",4,"GB","Kick Attempt No Good",32386,"03:40:00",56,31,20,11,220,0
"249",2018100704,4625,"(:07) M.Crosby 41 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,"GB","Kick Attempt Good",32386,"00:07:00",41,31,20,11,7,1
"250",2018100705,1043,"(13:33) H.Butker 22 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC","Kick Attempt Good",45046,"13:33:00",22,7,0,7,2613,1
"251",2018100705,1740,"(2:00) H.Butker 42 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC","Kick Attempt Good",45046,"02:00:00",42,10,0,10,1920,1
"252",2018100705,2847,"(5:30) H.Butker 38 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,"KC","Kick Attempt Good",45046,"05:30:00",38,20,0,20,1230,1
"253",2018100706,670,"(3:12) J.Myers 30 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-L.Edwards.",1,"NYJ","Kick Attempt No Good",41175,"03:12:00",30,0,7,-7,2892,0
"254",2018100706,1693,"(4:01) B.McManus 30 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,"DEN","Kick Attempt Good",40276,"04:01:00",30,14,7,7,2041,1
"255",2018100706,2780,"(4:56) J.Myers 49 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ","Kick Attempt Good",41175,"04:56:00",49,21,10,11,1196,1
"256",2018100706,3240,"(13:02) J.Myers 30 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ","Kick Attempt Good",41175,"13:02:00",30,24,10,14,782,1
"257",2018100707,1585,"(5:07) (Field Goal formation) M.Bryant 47 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher. Penalty on PIT-A.Burns, Defensive Offside, declined.",2,"ATL","Kick Attempt Good",27091,"05:07:00",47,13,7,6,2107,1
